1.851550052,15712.2
1.857404885,15628.2
1.862610251,15556.8
1.867810114,15468.6
1.873671827,15405.6
1.880181631,15325.8
1.889323701,15300.6
1.902401101,15317.4
1.91548538,15355.2
1.931179911,15380.4
1.946857929,15355.2
1.959254214,15288
1.965754386,15178.8
1.972253182,15065.4
1.978097007,14947.8
1.983284486,14821.8
1.989117303,14670.6
1.99430203,14536.2
1.998827657,14385
2.003353285,14233.8
2.005915377,14074.2
2.011100103,13939.8
2.014321293,13797
2.020158239,13658.4
2.025344341,13528.2
2.030529068,13393.8
2.033103543,13272
2.042888201,13213.2
2.055955968,13200.6
2.067067079,13200.6
2.078837289,13217.4
2.089952528,13230
2.100400413,13200.6
2.108877881,13141.8
2.119968352,13078.8
2.129743378,12990.6
2.140180255,12927.6
2.153885105,12864.6
2.168895769,12797.4
2.181289302,12721.8
2.194332301,12633.6
2.207375301,12545.4
2.219772962,12482.4
2.230862057,12415.2
2.241297558,12348
2.254340557,12259.8
2.268685243,12154.8
2.284334365,12041.4
2.301289302,11923.8
2.316943928,11827.2
2.333246646,11713.8
2.350209838,11621.4
2.367168903,11516.4
2.37955418,11415.6
2.39325903,11352.6
2.4,11083.8
