2.81	167670.8919
2.82	203713.7073
2.83	237404.2172
2.84	263536.7318
2.85	276638.9564
2.86	284108.9236
2.87	288916.6255
2.88	292626.9245
2.89	293455.0882
2.9	289052.1327
2.91	281102.1628
2.92	270561.0027
2.93	258978.3382
2.94	247444.47
2.95	234661.3118
2.96	221501.5855
2.97	206329.5819
2.98	191512.2682
2.99	174951.9164
3	156748.5819
3.01	138125.0373
3.02	120289.1073
3.03	99429.40639
3.04	78772.85183
3.05	56196.63002
3.06	34485.45545
3.07	16280.46
3.08	2737.120909
3.09	-4539.78
3.1	-9624.452731
3.11	-12640.95
3.12	-11608.09364
3.13	-9790.486361
3.14	-2832.308182
3.15	8155.979998
3.16	18961.62545
3.17	26761.02545
3.18	30493.54636
3.19	32820.07909
3.2	33419.83909
3.21	33034.68
3.22	31516.32273
3.23	27639.76091
3.24	22833.26182
3.25	17111.65909
3.26	11784.03545
3.27	7771.508182
3.28	4552.494545
3.29	1705.868182
3.3	-645.4636362
3.31	-2058.21
3.32	-2841.414545
3.33	-1962.392728
3.34	-377.4845455
3.35	636.987273
3.36	1528.838182
3.37	1536.741819
3.38	694.6609091
3.39	662.8172725
3.4	662.7600002
3.41	662.0727275
3.42	1485.597273
3.43	1854.09
3.44	2616.561818
3.45	3286.423636
3.46	3286.595455
3.47	3286.595455
3.48	3303.376364
3.49	2848.917273
3.5	3075.316364
3.51	3271.933636
3.52	4154.85
3.53	4995.384545
3.54	5915.986362
3.55	6787.734547
3.56	7257.084545
3.57	7650.949093
3.58	8545.778183
3.59	8664.447273
3.6	6783.983182
3.61	4903.519091
3.62	4420.366364
3.63	4829.007273
3.64	6210.99818
3.65	13848.43091
3.66	30268.40728
3.67	51423.75
3.68	77787.76091
3.69	105097.6309
3.7	133438.5818
3.71	167670.8919
3.72	203713.7073
3.73	237404.2172
3.74	263536.7318
3.75	276638.9564
3.76	284108.9236
3.77	288916.6255
3.78	292626.9245
3.79	293455.0882
3.8	289052.1327
3.81	281102.1628
3.82	270561.0027
3.83	258978.3382
3.84	247444.47
3.85	234661.3118
3.86	221501.5855
3.87	206329.5819
3.88	191512.2682
3.89	174951.9164
3.9	156748.5819
3.91	138125.0373
3.92	120289.1073
3.93	99429.40639
3.94	78772.85183
