4.416	10150.08667
4.432	9982.100458
4.448	9828.766381
4.464	9702.043451
4.48	9561.201681
4.496	9432.105613
4.5	9109.9054
4.516	8846.007066
4.532	8696.499341
4.548	8582.015407
4.564	8403.61672
4.58	8288.692822
4.596	8340.301918
4.612	8589.374803
4.628	8915.521359
4.644	9466.102822
4.66	10275.00974
4.676	11250.63631
4.6868	12031.26555
4.7017	12783.93709
4.724	13922.69693
4.74	14533.12681
4.756	15081.84176
4.772	15551.81651
4.788	15880.17622
4.7998	16120.66314
4.82	16334.08562
4.836	16327.97945
4.852	16254.37216
4.868	16105.99768
4.884	15840.33949
4.9	15427.50672
4.916	14998.44861
4.932	14610.97376
4.948	14247.49693
4.964	13926.24331
4.98	13713.72742
4.996	13625.77464
5.012	13577.9919
5.028	13478.06677
5.044	13372.43544
5.06	13247.5257
5.076	13064.28741
5.092	12849.63836
5.108	12613.45775
5.124	12382.81002
5.14	12135.23035
5.156	11908.47563
5.172	11697.53295
5.188	11534.1997
5.204	11335.66933
5.22	11163.9101
5.236	10973.69905
5.252	10795.24703
5.268	10624.32773
5.284	10466.28737
5.3	10311.91338
5.316	10150.08667
5.332	9982.100458
5.348	9828.766381
5.364	9702.043451
5.38	9561.201681
5.396	9432.105613
5.4	9109.9054
