2.82	232815.6655
2.83	271319.1054
2.84	301184.8363
2.85	316158.8073
2.86	324695.9127
2.87	330190.4291
2.88	334430.7709
2.89	335377.2436
2.9	330345.2945
2.91	321259.6146
2.92	309212.5745
2.93	295975.2437
2.94	282793.68
2.95	268184.3563
2.96	253144.6691
2.97	235805.2364
2.98	218871.1636
2.99	199945.0473
3	179141.2364
3.01	157857.1855
3.02	137473.2655
3.03	113633.6073
3.04	90026.11638
3.05	64224.72002
3.06	39411.94909
3.07	18606.24
3.08	3128.138182
3.09	-5188.32
3.1	-10999.37455
3.11	-14446.8
3.12	-13266.39273
3.13	-11189.12727
3.14	-3236.923637
3.15	9321.119998
3.16	21670.42909
3.17	30584.02909
3.18	34849.76727
3.19	37508.66182
3.2	38194.10182
3.21	37753.92
3.22	36018.65455
3.23	31588.29818
3.24	26095.15636
3.25	19556.18182
3.26	13467.46909
3.27	8881.723636
3.28	5202.850909
3.29	1949.563637
3.3	-737.6727271
3.31	-2352.24
3.32	-3247.330909
3.33	-2242.734546
3.34	-431.4109091
3.35	727.9854548
3.36	1747.243636
3.37	1756.276364
3.38	793.8981818
3.39	757.5054543
3.4	757.4400002
3.41	756.6545457
3.42	1697.825455
3.43	2118.96
3.44	2990.356363
3.45	3755.912727
3.46	3756.109091
3.47	3756.109091
3.48	3775.287273
3.49	3255.905455
3.5	3514.647273
3.51	3739.352727
3.52	4748.4
3.53	5709.010909
3.54	6761.127271
3.55	7757.410911
3.56	8293.810909
3.57	8743.94182
3.58	9766.603638
3.59	9902.225455
3.6	7753.123636
3.61	5604.021818
3.62	5051.847273
3.63	5518.865455
3.64	7098.283634
3.65	15826.77818
3.66	34592.46546
3.67	58770
3.68	88900.29818
3.69	120111.5782
3.7	152501.2363
3.71	191623.8764
3.72	232815.6655
3.73	271319.1054
3.74	301184.8363
3.75	316158.8073
3.76	324695.9127
3.77	330190.4291
3.78	334430.7709
3.79	335377.2436
3.8	330345.2945
3.81	321259.6146
3.82	309212.5745
3.83	295975.2437
3.84	282793.68
3.85	268184.3563
3.86	253144.6691
3.87	235805.2364
3.88	218871.1636
3.89	199945.0473
3.9	179141.2364
3.91	157857.1855
3.92	137473.2655
3.93	113633.6073
3.94	90026.11638
3.95	64224.72002
3.96	39411.94909
3.97	18606.24
3.98	3128.138182
3.99	-5188.32
4	-10999.37455
4.01	-14446.8
4.02	-13266.39273
4.03	-11189.12727
4.04	-3236.923637
4.05	9321.119998
4.06	21670.42909
4.07	30584.02909
4.08	34849.76727
4.09	37508.66182
4.1	38194.10182
4.11	37753.92
4.12	36018.65455
4.13	31588.29818
4.14	26095.15636
4.15	19556.18182
4.16	13467.46909
4.17	8881.723636
4.18	5202.850909
4.19	1949.563637
4.2	-737.6727271
4.21	-2352.24
4.22	-3247.330909
4.23	-2242.734546
4.24	-431.4109091
4.25	727.9854548
4.26	1747.243636
4.27	1756.276364
4.28	793.8981818
4.29	757.5054543
4.3	757.4400002
4.31	756.6545457
4.32	1697.825455
4.33	2118.96
4.34	2990.356363
4.35	3755.912727
4.36	3756.109091
4.37	3756.109091
4.38	3775.287273
4.39	3255.905455
4.4	3514.647273
4.41	3739.352727
4.42	4748.4
4.43	5709.010909
4.44	6761.127271
4.45	7757.410911
4.46	8293.810909
4.47	8743.94182
4.48	9766.603638
4.49	9902.225455
4.5	7753.123636
4.51	5604.021818
4.52	5051.847273
4.53	5518.865455
4.54	7098.283634
4.55	15826.77818
4.56	34592.46546
4.57	58770
4.58	88900.29818
4.59	120111.5782
4.6	152501.2363
4.61	191623.8764
4.62	232815.6655
4.63	271319.1054
4.64	301184.8363
4.65	316158.8073
4.66	324695.9127
4.67	330190.4291
4.68	334430.7709
4.69	335377.2436
4.7	330345.2945
4.71	321259.6146
4.72	309212.5745
4.73	295975.2437
4.74	282793.68
4.75	268184.3563
4.76	253144.6691
4.77	235805.2364
4.78	218871.1636
4.79	199945.0473
4.8	179141.2364
4.81	157857.1855
4.82	137473.2655
4.83	113633.6073
4.84	90026.11638
4.85	64224.72002
4.86	39411.94909
4.87	18606.24
4.88	3128.138182
4.89	-5188.32
4.9	-10999.37455
4.91	-14446.8
4.92	-13266.39273
4.93	-11189.12727
4.94	-3236.923637
4.95	9321.119998
4.96	21670.42909
4.97	30584.02909
4.98	34849.76727
4.99	37508.66182
5	38194.10182
5.01	37753.92
5.02	36018.65455
5.03	31588.29818
5.04	26095.15636
5.05	19556.18182
5.06	13467.46909
5.07	8881.723636
5.08	5202.850909
5.09	1949.563637
5.1	-737.6727271
5.11	-2352.24
5.12	-3247.330909
5.13	-2242.734546
5.14	-431.4109091
5.15	727.9854548
5.16	1747.243636
5.17	1756.276364
5.18	793.8981818
5.19	757.5054543
5.2	757.4400002
5.21	756.6545457
5.22	1697.825455
5.23	2118.96
5.24	2990.356363
5.25	3755.912727
5.26	3756.109091
5.27	3756.109091
5.28	3775.287273
5.29	3255.905455
5.3	3514.647273
5.31	3739.352727
5.32	4748.4
5.33	5709.010909
5.34	6761.127271
5.35	7757.410911
5.36	8293.810909
5.37	8743.94182
5.38	9766.603638
5.39	9902.225455
5.4	7753.123636
